,id,name,city,lon,lat,planned_arrival_time,gtfs_line_ref,gtfs_line_start_time,gtfs_ride_id
3020,15792371,דרך ז'בוטינסקי/החשמונאים,רמת גן,34.808446,32.084227,2023-08-01 03:47:46+00:00,2544,2023-08-01 03:28:00+00:00,49262757
3021,15793106,מחלף גהה/דרך ז'בוטינסקי,בני ברק,34.844178,32.092582,2023-08-01 03:47:48+00:00,2544,2023-08-01 03:38:00+00:00,49263615
3022,15804237,שדרות ניל''י/האורנים,זכרון יעקב,34.949923,32.572297,2023-08-01 03:47:50+00:00,19716,2023-08-01 03:20:00+00:00,49321349
3023,15794242,דוד סחרוב/אליעזר מזל,ראשון לציון,34.77267,31.990447,2023-08-01 03:47:50+00:00,1024,2023-08-01 03:45:00+00:00,49284889
3024,15809463,דרך שלמה שמלצר/דרך זבולון המר,פתח תקווה,34.86804,32.103697,2023-08-01 03:47:53+00:00,11196,2023-08-01 03:00:00+00:00,49289298
3025,15793963,גלבוע/ארבל,גן יבנה,34.711095,31.795134,2023-08-01 03:47:56+00:00,23,2023-08-01 03:40:00+00:00,49251723
3026,15784615,ניסנבוים/פרץ מרקיש,חיפה,35.008895,32.795378,2023-08-01 03:47:59+00:00,11289,2023-08-01 03:22:00+00:00,49289655
3027,15800753,שדרות מנחם בגין/אנה פרנק,אשקלון,34.585501,31.673517,2023-08-01 03:47:59+00:00,1751,2023-08-01 03:25:00+00:00,49275580
3028,15785446,קרן היסוד/משה,נשר,35.046506,32.767287,2023-08-01 03:47:59+00:00,3877,2023-08-01 03:30:00+00:00,49251413
3029,15794589,דרך זאב ז'בוטינסקי/הסיבים,פתח תקווה,34.85802,32.092078,2023-08-01 03:47:59+00:00,19734,2023-08-01 03:20:00+00:00,49321498
3030,15785221,בית ספר נילי,זכרון יעקב,34.948002,32.572153,2023-08-01 03:47:59+00:00,19716,2023-08-01 03:20:00+00:00,49321349
3031,15792195,כצנלסון/קק''ל,גבעתיים,34.806944,32.075287,2023-08-01 03:47:59+00:00,976,2023-08-01 03:15:00+00:00,49248944
3032,15794839,דרך הציונות/בזלת,ראש העין,34.959327,32.103535,2023-08-01 03:47:59+00:00,1087,2023-08-01 03:10:00+00:00,49286116
3033,15783641,מחלף ירקון,פתח תקווה,34.903897,32.12281,2023-08-01 03:47:59+00:00,19734,2023-08-01 03:05:00+00:00,49321497
3034,15791127,שד.יהודה בן זאב/שפת אמת,בית שמש,34.995249,31.742873,2023-08-01 03:47:59+00:00,10534,2023-08-01 03:45:00+00:00,49256212
3035,15793968,דרך לוי אשכול/שטרן,קרית אונו,34.864359,32.049505,2023-08-01 03:47:59+00:00,976,2023-08-01 03:45:00+00:00,49248946
3036,15795519,שדרות ההסתדרות/צומת הקריות,חיפה,35.028864,32.789491,2023-08-01 03:47:59+00:00,11289,2023-08-01 03:34:00+00:00,49289656
3037,15788623,קדושת לוי / הרב שך,ביתר עילית,35.109109,31.701954,2023-08-01 03:47:59+00:00,10533,2023-08-01 03:45:00+00:00,49256178
3038,15794122,דרך מנחם בגין/ש''י עגנון,גן יבנה,34.705228,31.796769,2023-08-01 03:47:59+00:00,21,2023-08-01 03:00:00+00:00,49250173
3039,15789299,תלמוד תורה/דרך קדם,מעלה אדומים,35.305508,31.777369,2023-08-01 03:48:00+00:00,6530,2023-08-01 03:48:00+00:00,49277195
3040,15801844,יפה נוף/השונית,אשקלון,34.55692,31.67863,2023-08-01 03:48:00+00:00,1751,2023-08-01 03:48:00+00:00,49275613
3041,15810990,ת. מרכזית חוף הכרמל/רציפים עירוני,חיפה,34.959025,32.793809,2023-08-01 03:48:00+00:00,4134,2023-08-01 03:48:00+00:00,49277318
3042,15800137,בי''ח שיב''א/שדרות אהרון קציר,רמת גן,34.849188,32.05129,2023-08-01 03:48:00+00:00,2544,2023-08-01 03:48:00+00:00,49263616
3043,15792229,דרך ז'בוטינסקי/החשמונאים,רמת גן,34.809367,32.084365,2023-08-01 03:48:06+00:00,2542,2023-08-01 03:23:00+00:00,49248195
3044,15805864,צומת יער חדרה,חדרה,34.903951,32.410464,2023-08-01 03:48:06+00:00,19734,2023-08-01 02:25:00+00:00,49321495
3045,15795852,המעפילים/כלנית,מעלות תרשיחא,35.285308,33.010254,2023-08-01 03:48:10+00:00,406,2023-08-01 03:40:00+00:00,49249746
3046,15794879,ז'בוטינסקי / כרמל,ראש העין,34.961325,32.0901,2023-08-01 03:48:10+00:00,1091,2023-08-01 03:30:00+00:00,49286145
3047,15794711,צומת גנים/ירושלים,פתח תקווה,34.902666,32.096695,2023-08-01 03:48:11+00:00,1087,2023-08-01 03:40:00+00:00,49286098
3048,15789595,נחל הקישון/ נחל שורק,בית שמש,34.989861,31.715411,2023-08-01 03:48:13+00:00,10533,2023-08-01 03:15:00+00:00,49256180
3049,15799422,מבצע סיני/כצנלסון,בת ים,34.755397,32.021858,2023-08-01 03:48:13+00:00,2328,2023-08-01 03:10:00+00:00,49281979
3050,15784656,יד לבנים/הגיבורים,חיפה,35.010974,32.801056,2023-08-01 03:48:16+00:00,4135,2023-08-01 03:38:00+00:00,49248337
3051,15794763,מחלף בצרה,בצרה,34.883893,32.210461,2023-08-01 03:48:23+00:00,19734,2023-08-01 02:45:00+00:00,49321496
3052,15792446,ג. שמואל/ גשר הולכי רגל,בני ברק,34.845048,32.082661,2023-08-01 03:48:23+00:00,2542,2023-08-01 03:12:00+00:00,49248197
3053,15803336,יפת/נגיב מחפוז,תל אביב יפו,34.749216,32.036768,2023-08-01 03:48:25+00:00,2328,2023-08-01 03:20:00+00:00,49282012
3054,15811369,דרך לוי אשכול/התמר,קרית אונו,34.864351,32.052275,2023-08-01 03:48:26+00:00,976,2023-08-01 03:45:00+00:00,49248946
3055,15793431,אלנבי/בלפור,תל אביב יפו,34.770974,32.067978,2023-08-01 03:48:33+00:00,2328,2023-08-01 03:36:00+00:00,49282003
3056,15804787,מטה המשטרה,חיפה,35.010956,32.803135,2023-08-01 03:48:40+00:00,4134,2023-08-01 03:12:00+00:00,49277317
3057,15785957,שדרות ההסתדרות/אריה שנקר,חיפה,35.061041,32.807242,2023-08-01 03:48:46+00:00,11289,2023-08-01 03:46:00+00:00,49289657
3058,15788866,קדושת לוי/המהרי''ץ,ביתר עילית,35.106048,31.700665,2023-08-01 03:48:48+00:00,10533,2023-08-01 03:45:00+00:00,49256178
3059,15794240,דוד סחרוב/החומה,ראשון לציון,34.77033,31.991525,2023-08-01 03:48:48+00:00,1024,2023-08-01 03:45:00+00:00,49284889
3060,15794924,בית העלמין,ראש העין,34.958089,32.103306,2023-08-01 03:48:48+00:00,1087,2023-08-01 03:10:00+00:00,49286116
3061,15789172,דרך קדם/נופי הסלע,מעלה אדומים,35.307298,31.778577,2023-08-01 03:48:50+00:00,6530,2023-08-01 03:48:00+00:00,49277195
3062,15791123,רש''י / בן זאב,בית שמש,34.99292,31.74217,2023-08-01 03:48:51+00:00,10534,2023-08-01 03:45:00+00:00,49256212
3063,15790663,שדרות גולדה מאיר/בנימין מינץ,ירושלים,35.188677,31.826368,2023-08-01 03:48:56+00:00,17056,2023-08-01 03:30:00+00:00,49311427
3064,15804783,איריס/מגידו,נוף הגליל,35.307508,32.709686,2023-08-01 03:48:58+00:00,1323,2023-08-01 03:30:00+00:00,49285231
3065,15807496,רכבת קריית אריה/חנה וסע,פתח תקווה,34.863597,32.105353,2023-08-01 03:48:59+00:00,11196,2023-08-01 03:00:00+00:00,49289298
3066,15792217,ארלוזורוב/שלמה המלך,תל אביב יפו,34.778783,32.086039,2023-08-01 03:48:59+00:00,976,2023-08-01 03:00:00+00:00,49247739
3067,15785597,מרכז הקונגרסים/פלימן,חיפה,34.965229,32.790444,2023-08-01 03:48:59+00:00,11289,2023-08-01 02:58:00+00:00,49289653
3068,15784657,יד לבנים/הירדן,חיפה,35.012675,32.799319,2023-08-01 03:48:59+00:00,4135,2023-08-01 03:38:00+00:00,49248337
3069,15811016,קרליבך/הארבעה,תל אביב יפו,34.782519,32.070533,2023-08-01 03:48:59+00:00,2542,2023-08-01 03:34:00+00:00,49246651
3070,15792216,לונדון מיניסטור/שד' שאול המלך,תל אביב יפו,34.782893,32.075664,2023-08-01 03:48:59+00:00,2328,2023-08-01 03:44:00+00:00,49282031
3071,15785467,המגינים/שביל הטף,נשר,35.049314,32.766017,2023-08-01 03:48:59+00:00,3877,2023-08-01 03:30:00+00:00,49251413
3072,15808769,דרך שיבא/אלוף שדה,רמת גן,34.833844,32.056602,2023-08-01 03:48:59+00:00,976,2023-08-01 03:30:00+00:00,49248945
3073,15784620,הגליל/נתיב חן,חיפה,35.011436,32.795377,2023-08-01 03:48:59+00:00,11289,2023-08-01 03:22:00+00:00,49289655
3074,15798498,צומת בני ציון,דרום השרון,34.883338,32.219892,2023-08-01 03:48:59+00:00,19734,2023-08-01 02:45:00+00:00,49321496
3075,15784234,נילי/קדש,זכרון יעקב,34.945428,32.571305,2023-08-01 03:48:59+00:00,19716,2023-08-01 03:20:00+00:00,49321349
3076,15789715,'שדרות נחל קישון א,בית שמש,34.990644,31.718236,2023-08-01 03:48:59+00:00,10533,2023-08-01 03:15:00+00:00,49256180
3077,15801206,עבדת/עתיקות,רמת הנגב,34.767836,30.792501,2023-08-01 03:48:59+00:00,8198,2023-08-01 03:20:00+00:00,49270863
3078,15792292,הרכבת/בני ברק,תל אביב יפו,34.781999,32.060522,2023-08-01 03:48:59+00:00,2544,2023-08-01 03:15:00+00:00,49262742
3079,15792193,כצנלסון/לכיש,גבעתיים,34.803222,32.075356,2023-08-01 03:48:59+00:00,976,2023-08-01 03:15:00+00:00,49248944
3080,15792492,מחלף גבעת שמואל/כביש 4,בני ברק,34.843553,32.074823,2023-08-01 03:48:59+00:00,2542,2023-08-01 03:12:00+00:00,49248197
3081,15799424,היכל התרבות/מבצע סיני,בת ים,34.758196,32.021027,2023-08-01 03:48:59+00:00,2328,2023-08-01 03:10:00+00:00,49281979
3082,15804785,מתחם ביג/דרך הנדיב,פרדס חנה כרכור,34.969902,32.486707,2023-08-01 03:48:59+00:00,19717,2023-08-01 03:05:00+00:00,49321381
3083,15784667,חוצות המפרץ,חיפה,35.05706,32.806296,2023-08-01 03:48:59+00:00,11289,2023-08-01 03:46:00+00:00,49289657
3084,15793912,קניון קריית אונו/דרך לוי אשכול,קרית אונו,34.864505,32.054731,2023-08-01 03:48:59+00:00,976,2023-08-01 03:45:00+00:00,49248946
3085,15798352,צומת שילת,חבל מודיעין,35.016672,31.913079,2023-08-01 03:48:59+00:00,11196,2023-08-01 03:40:00+00:00,49289299
3086,15810741,הרכבת/המסגר,תל אביב יפו,34.783556,32.059556,2023-08-01 03:48:59+00:00,2542,2023-08-01 03:45:00+00:00,49248198
3087,15794124,דרך מנחם בגין/חיים נחמן ביאליק,גן יבנה,34.703179,31.794614,2023-08-01 03:48:59+00:00,21,2023-08-01 03:00:00+00:00,49250173
3088,15794308,מתחם שבעת הכוכבים,ראשון לציון,34.764501,31.987946,2023-08-01 03:49:01+00:00,1023,2023-08-01 03:00:00+00:00,49284860
3089,15790562,תחנת רקל''ה גבעת המבתר/'יגאל ידין,ירושלים,35.233734,31.806536,2023-08-01 03:49:03+00:00,6530,2023-08-01 03:05:00+00:00,49277198
3090,15797658,סאפוריה/משטרה,נצרת,35.304262,32.71111,2023-08-01 03:49:05+00:00,1324,2023-08-01 03:45:00+00:00,49285245
3091,15801852,מרינה/יפה נוף,אשקלון,34.559415,31.681659,2023-08-01 03:49:06+00:00,1751,2023-08-01 03:48:00+00:00,49275613
3092,15793325,ת.רק''ל אהרונוביץ'/דרך ז'בוטינסקי,בני ברק,34.83772,32.092819,2023-08-01 03:49:13+00:00,2544,2023-08-01 03:38:00+00:00,49263615
3093,15795320,מרכז רפואי שהם/דרך הנדיב,פרדס חנה כרכור,34.970756,32.485233,2023-08-01 03:49:15+00:00,19717,2023-08-01 03:05:00+00:00,49321381
3094,15788867,קדושת לוי ד,ביתר עילית,35.102927,31.699979,2023-08-01 03:49:15+00:00,10533,2023-08-01 03:45:00+00:00,49256178
3095,15792660,אלנבי/מונטיפיורי,תל אביב יפו,34.771809,32.066114,2023-08-01 03:49:18+00:00,2328,2023-08-01 03:36:00+00:00,49282003
3096,15792613,בית האצ''ל/גולדמן,תל אביב יפו,34.758658,32.058253,2023-08-01 03:49:18+00:00,2328,2023-08-01 03:28:00+00:00,49282061
3097,15802932,משה סנה/מנחם בגין,אשדוד,34.663846,31.778962,2023-08-01 03:49:20+00:00,23,2023-08-01 03:10:00+00:00,49251722
3098,15795842,שד. מ''ג המעפילים/כלנית,מעלות תרשיחא,35.283831,33.008244,2023-08-01 03:49:21+00:00,406,2023-08-01 03:40:00+00:00,49249746
3099,15800754,שדרות מנחם בגין/אבן עזרא,אשקלון,34.589946,31.674683,2023-08-01 03:49:25+00:00,1751,2023-08-01 03:25:00+00:00,49275580
3100,15783969,צומת מעגן מיכאל,חוף הכרמל,34.93226,32.557385,2023-08-01 03:49:26+00:00,7194,2023-08-01 03:35:00+00:00,49273591
3101,15785133,הגליל/הבנים,חיפה,35.013536,32.794061,2023-08-01 03:49:26+00:00,11289,2023-08-01 03:22:00+00:00,49289655
3102,15794865,מצפה אפק/הרב שלום שבזי,ראש העין,34.958364,32.087166,2023-08-01 03:49:26+00:00,1091,2023-08-01 03:30:00+00:00,49286145
3103,15793964,החרוב/תל חי,גן יבנה,34.714772,31.795159,2023-08-01 03:49:28+00:00,23,2023-08-01 03:40:00+00:00,49251723
3104,15785681,יד לבנים/רזיאל,חיפה,35.014686,32.797715,2023-08-01 03:49:30+00:00,4135,2023-08-01 03:38:00+00:00,49248337
3105,15794125,דרך מנחם בגין/החציר,גן יבנה,34.70175,31.792028,2023-08-01 03:49:38+00:00,21,2023-08-01 03:00:00+00:00,49250173
3106,15784235,החלוצים/שד. ניל''י,זכרון יעקב,34.942539,32.569913,2023-08-01 03:49:39+00:00,19716,2023-08-01 03:20:00+00:00,49321349
3107,15788953,צומת קבר שמואל הנביא,גבעת זאב,35.181624,31.831015,2023-08-01 03:49:41+00:00,17056,2023-08-01 03:30:00+00:00,49311427
3108,15784383,פיקא/הראל,חיפה,34.991564,32.787918,2023-08-01 03:49:41+00:00,11289,2023-08-01 03:10:00+00:00,49289654
3109,15799722,יחזקאל/בר יהודה,קרית אונו,34.866345,32.056348,2023-08-01 03:49:44+00:00,976,2023-08-01 03:45:00+00:00,49248946
3110,15785468,המגינים/נתיב הטרשים,נשר,35.050403,32.763746,2023-08-01 03:49:46+00:00,3877,2023-08-01 03:30:00+00:00,49251413
3111,15801830,חוף בר כוכבא/יפה נוף,אשקלון,34.560603,31.68314,2023-08-01 03:49:50+00:00,1751,2023-08-01 03:48:00+00:00,49275613
3112,15789117,נופי הסלע/החלמיש,מעלה אדומים,35.309613,31.781693,2023-08-01 03:49:51+00:00,6530,2023-08-01 03:48:00+00:00,49277195
3113,15792259,גשר בר אילן/כביש 4,רמת גן,34.83984,32.067809,2023-08-01 03:49:56+00:00,2542,2023-08-01 03:12:00+00:00,49248197
3114,15784649,יד לבנים/פאר,חיפה,35.016764,32.79562,2023-08-01 03:49:59+00:00,4135,2023-08-01 03:38:00+00:00,49248337
3115,15792958,הבורסה/רכבת מרכז,רמת גן,34.800225,32.082614,2023-08-01 03:49:59+00:00,2544,2023-08-01 03:28:00+00:00,49262757
3116,15794413,צומת גבעת השלושה מערב/כביש 483,דרום השרון,34.916117,32.099259,2023-08-01 03:49:59+00:00,1087,2023-08-01 03:40:00+00:00,49286098
3117,15784643,בר יהודה/גשר גדוד 21,חיפה,35.022022,32.795491,2023-08-01 03:49:59+00:00,11289,2023-08-01 03:34:00+00:00,49289656
3118,15794017,יוסף לישנסקי/דוד סחרוב,ראשון לציון,34.766781,31.992394,2023-08-01 03:49:59+00:00,1024,2023-08-01 03:45:00+00:00,49284889
3119,15809212,כיכר השעון/נחום גולדמן,תל אביב יפו,34.756916,32.056288,2023-08-01 03:49:59+00:00,2328,2023-08-01 03:28:00+00:00,49282061
3120,15792982,ת.רק''ל ביאליק/דרך ז'בוטינסקי,רמת גן,34.814065,32.087949,2023-08-01 03:49:59+00:00,2542,2023-08-01 03:23:00+00:00,49248195
3121,15785134,הגליל/ציון,חיפה,35.015937,32.792283,2023-08-01 03:49:59+00:00,11289,2023-08-01 03:22:00+00:00,49289655
3122,15785469,יפה נוף/נתיב הטרשים,נשר,35.049366,32.764192,2023-08-01 03:49:59+00:00,3877,2023-08-01 03:30:00+00:00,49251413
3123,15800720,אנדרטת עד הלום/שדרות משה סנה,אשדוד,34.665784,31.781704,2023-08-01 03:49:59+00:00,23,2023-08-01 03:10:00+00:00,49251722
3124,15798448,קניון שרונים/דרך רמתיים,הוד השרון,34.899511,32.13343,2023-08-01 03:49:59+00:00,19734,2023-08-01 03:05:00+00:00,49321497
3125,15799437,מבצע סיני/יוספטל,בת ים,34.759275,32.016884,2023-08-01 03:49:59+00:00,2328,2023-08-01 03:10:00+00:00,49281979
3126,15794336,שד' אהרון קציר/מנדס,רמת גן,34.847254,32.055328,2023-08-01 03:49:59+00:00,2544,2023-08-01 03:48:00+00:00,49263616
3127,15795321,דרך הנדיב/דרך הים,פרדס חנה כרכור,34.973414,32.480723,2023-08-01 03:49:59+00:00,19717,2023-08-01 03:05:00+00:00,49321381
3128,15794147,חונים קונים/לישנסקי,ראשון לציון,34.765391,31.989502,2023-08-01 03:49:59+00:00,1023,2023-08-01 03:00:00+00:00,49284860
3129,15788868,קדושת לוי/ברוק,ביתר עילית,35.100934,31.698712,2023-08-01 03:49:59+00:00,10533,2023-08-01 03:45:00+00:00,49256178
3130,15794870,הרב שלום שבזי / רמת הגולן,ראש העין,34.955635,32.086917,2023-08-01 03:50:00+00:00,1091,2023-08-01 03:30:00+00:00,49286145
3131,15793885,מרכז מסחרי גבעת סביון,גני תקווה,34.868914,32.05672,2023-08-01 03:50:00+00:00,976,2023-08-01 03:45:00+00:00,49248946
3132,15788619,קדושת לוי/שלום רב,ביתר עילית,35.120407,31.706367,2023-08-01 03:50:00+00:00,10945,2023-08-01 03:50:00+00:00,49288052
3133,15786214,הגליל/שכונת אלרום,נצרת,35.30661,32.707579,2023-08-01 03:50:08+00:00,1324,2023-08-01 03:45:00+00:00,49285245
3134,15791117,חזון איש/ברכת אברהם,בית שמש,34.992956,31.738631,2023-08-01 03:50:13+00:00,10534,2023-08-01 03:45:00+00:00,49256212
3135,15795401,יפה נוף א,נשר,35.048728,32.764702,2023-08-01 03:50:16+00:00,3877,2023-08-01 03:30:00+00:00,49251413
3136,15794412,צומת גבעת השלושה מזרח/כביש 483,דרום השרון,34.920583,32.101399,2023-08-01 03:50:16+00:00,1087,2023-08-01 03:40:00+00:00,49286098
3137,15808486,בר כוכבא/גולני,אשקלון,34.563307,31.683724,2023-08-01 03:50:16+00:00,1751,2023-08-01 03:48:00+00:00,49275613
3138,15795824,מחלף יפה נוף,מעלות תרשיחא,35.28123,33.008095,2023-08-01 03:50:19+00:00,406,2023-08-01 03:40:00+00:00,49249746
3139,15783978,בר יהודה/גשר פז,חיפה,35.017746,32.798692,2023-08-01 03:50:34+00:00,4134,2023-08-01 03:12:00+00:00,49277317
3140,15795128,קניון מול זכרון/כביש 4,חוף הכרמל,34.937017,32.569451,2023-08-01 03:50:38+00:00,7194,2023-08-01 03:35:00+00:00,49273591
3141,15798529,בית סוהר השרון/מחלף הדרים,תל מונד,34.885989,32.235422,2023-08-01 03:50:40+00:00,19734,2023-08-01 02:45:00+00:00,49321496
3142,15793966,בי''ס בן גוריון,גן יבנה,34.719058,31.792356,2023-08-01 03:50:43+00:00,23,2023-08-01 03:40:00+00:00,49251723
3143,15795402,יפה נוף ב,נשר,35.047388,32.764313,2023-08-01 03:50:46+00:00,3877,2023-08-01 03:30:00+00:00,49251413
3144,15792164,ארלוזורוב/דיזנגוף,תל אביב יפו,34.774385,32.087073,2023-08-01 03:50:46+00:00,976,2023-08-01 03:00:00+00:00,49247739
3145,15794591,בי''ח בלינסון/גשר אבנת,פתח תקווה,34.86787,32.091161,2023-08-01 03:50:53+00:00,19734,2023-08-01 03:20:00+00:00,49321498
3146,15804158,החוזה מלובלין/אדמורי ויז'ניץ,ביתר עילית,35.102315,31.696001,2023-08-01 03:50:53+00:00,10533,2023-08-01 03:45:00+00:00,49256178
3147,15785704,מת''מ,חיפה,34.96134,32.790385,2023-08-01 03:50:54+00:00,11289,2023-08-01 02:58:00+00:00,49289653
3148,15792455,ז'בוטינסקי/ אבו חצירא,בני ברק,34.832382,32.092113,2023-08-01 03:50:55+00:00,2544,2023-08-01 03:38:00+00:00,49263615
3149,15795838,צומת תפן,מעלות תרשיחא,35.283435,33.005062,2023-08-01 03:50:58+00:00,406,2023-08-01 03:40:00+00:00,49249746
3150,15794414,צומת פארק אפק/כביש 483,דרום השרון,34.930132,32.101085,2023-08-01 03:50:59+00:00,1087,2023-08-01 03:40:00+00:00,49286098
3151,15795129,צומת זכרון יעקב/כביש 4,זכרון יעקב,34.938104,32.572419,2023-08-01 03:50:59+00:00,7194,2023-08-01 03:35:00+00:00,49273591
3152,15785212,יד לבנים/ערד,חיפה,35.018089,32.794214,2023-08-01 03:50:59+00:00,4135,2023-08-01 03:38:00+00:00,49248337
3153,15785978,הגליל/הבריכה,חיפה,35.018829,32.789391,2023-08-01 03:50:59+00:00,11289,2023-08-01 03:22:00+00:00,49289655
3154,15792196,לונדון מיניסטור/שד' שאול המלך,תל אביב יפו,34.78282,32.075465,2023-08-01 03:50:59+00:00,2542,2023-08-01 03:34:00+00:00,49246651
3155,15806603,אבני החושן/יהלום,גבעת זאב,35.171199,31.833987,2023-08-01 03:50:59+00:00,17056,2023-08-01 03:30:00+00:00,49311427
3156,15794891,יהודה הלוי/רש''י,ראש העין,34.953659,32.088279,2023-08-01 03:50:59+00:00,1091,2023-08-01 03:30:00+00:00,49286145
3157,15792181,אלוף שדה/הירדן,רמת גן,34.82732,32.059076,2023-08-01 03:50:59+00:00,976,2023-08-01 03:30:00+00:00,49248945
3158,15792606,שוק הפשפשים/יפת,תל אביב יפו,34.755347,32.054049,2023-08-01 03:50:59+00:00,2328,2023-08-01 03:28:00+00:00,49282061
3159,15792375,כיכר רבין/מלכי ישראל,תל אביב יפו,34.780657,32.0796,2023-08-01 03:50:59+00:00,2328,2023-08-01 03:44:00+00:00,49282031
3160,15795403,יפה נוף ג,נשר,35.046385,32.763238,2023-08-01 03:50:59+00:00,3877,2023-08-01 03:30:00+00:00,49251413
3161,15809437,ת.רק''ל מחרוזת/סהרון,תל אביב יפו,34.751208,32.034129,2023-08-01 03:50:59+00:00,2328,2023-08-01 03:20:00+00:00,49282012
3162,15792445,ת.רק''ל ארלוזורוב/דרך מנחם בגין,תל אביב יפו,34.795214,32.08005,2023-08-01 03:50:59+00:00,2544,2023-08-01 03:28:00+00:00,49262757
3163,15786212,בית חולים נמסאוי,נצרת,35.30999,32.70655,2023-08-01 03:50:59+00:00,1324,2023-08-01 03:45:00+00:00,49285245
3164,15792205,ערבי נחל/בורוכוב,גבעתיים,34.801218,32.078281,2023-08-01 03:50:59+00:00,976,2023-08-01 03:15:00+00:00,49248944
3165,15799364,אלי כהן/יוספטל,בת ים,34.758943,32.014335,2023-08-01 03:50:59+00:00,2328,2023-08-01 03:10:00+00:00,49281979
3166,15784093,בית ספר אלונים/הבנים,פרדס חנה כרכור,34.975603,32.475707,2023-08-01 03:50:59+00:00,19717,2023-08-01 03:05:00+00:00,49321381
3167,15790589,יגאל ידין/דרוק,ירושלים,35.216384,31.806598,2023-08-01 03:50:59+00:00,6530,2023-08-01 03:05:00+00:00,49277198
3168,15785593,סחרוב,חיפה,34.959315,32.790059,2023-08-01 03:50:59+00:00,4134,2023-08-01 03:48:00+00:00,49277318
3169,15789176,החלמיש/הרכס,מעלה אדומים,35.310089,31.780291,2023-08-01 03:50:59+00:00,6530,2023-08-01 03:48:00+00:00,49277195
3170,15794334,שדרות אהרון קציר/שמחה הולצברג,קרית אונו,34.846119,32.06257,2023-08-01 03:50:59+00:00,2544,2023-08-01 03:48:00+00:00,49263616
3171,15794118,יוסף לישנסקי/אצ''ל,ראשון לציון,34.765425,31.989986,2023-08-01 03:50:59+00:00,1024,2023-08-01 03:45:00+00:00,49284889
3172,15791116,חזון איש/אור חיים,בית שמש,34.993953,31.737721,2023-08-01 03:50:59+00:00,10534,2023-08-01 03:45:00+00:00,49256212
3173,15789716,שד.נהר הירדן/רבי יוחנן בן זכאי,בית שמש,34.99461,31.723042,2023-08-01 03:51:00+00:00,10533,2023-08-01 03:15:00+00:00,49256180
3174,15788668,מרכז מסחרי כיכר העיר,ביתר עילית,35.116959,31.70503,2023-08-01 03:51:00+00:00,10945,2023-08-01 03:50:00+00:00,49288052
3175,15794892,בי''ס תיכון בגין/יהודה הלוי,ראש העין,34.954004,32.090292,2023-08-01 03:51:10+00:00,1091,2023-08-01 03:30:00+00:00,49286145
3176,15793904,הרמה/התבור,גני תקווה,34.869372,32.058932,2023-08-01 03:51:13+00:00,976,2023-08-01 03:45:00+00:00,49248946
3177,15784090,יד לבנים/דרך הבנים,פרדס חנה כרכור,34.973427,32.475031,2023-08-01 03:51:15+00:00,19717,2023-08-01 03:05:00+00:00,49321381
3178,15792384,דרך ז'בוטינסקי/רש''י,רמת גן,34.818138,32.089296,2023-08-01 03:51:16+00:00,2542,2023-08-01 03:23:00+00:00,49248195
3179,15785956,משרד הרישוי,חיפה,35.050186,32.799716,2023-08-01 03:51:18+00:00,11289,2023-08-01 03:46:00+00:00,49289657
3180,15788746,לובלין/ דרכי איש,ביתר עילית,35.104711,31.697282,2023-08-01 03:51:18+00:00,10533,2023-08-01 03:45:00+00:00,49256178
3181,15785592,סחרוב,חיפה,34.958675,32.790898,2023-08-01 03:51:21+00:00,11289,2023-08-01 02:58:00+00:00,49289653
3182,15785470,יפה נוף/ההשכלה,נשר,35.045548,32.761792,2023-08-01 03:51:21+00:00,3877,2023-08-01 03:30:00+00:00,49251413
3183,15797681,ציפורי/חרמון,נוף הגליל,35.313418,32.709857,2023-08-01 03:51:26+00:00,1323,2023-08-01 03:30:00+00:00,49285231
3184,15801618,הטייסים/הצנחנים,אשקלון,34.564081,31.681726,2023-08-01 03:51:31+00:00,1751,2023-08-01 03:48:00+00:00,49275613
3185,15810328,צומת עין עבדת עליון לצפון,רמת הנגב,34.753973,30.819776,2023-08-01 03:51:33+00:00,8198,2023-08-01 03:20:00+00:00,49270863
3186,15792658,מגדל שלום/מונטיפיורי,תל אביב יפו,34.769228,32.064693,2023-08-01 03:51:36+00:00,2328,2023-08-01 03:36:00+00:00,49282003
3187,15784645,יד לבנים/מעלות דב גרונר,חיפה,35.0155,32.795499,2023-08-01 03:51:39+00:00,4135,2023-08-01 03:38:00+00:00,49248337
3188,15795130,אזור תעשיה מעיין צבי,זכרון יעקב,34.939234,32.575651,2023-08-01 03:51:39+00:00,7194,2023-08-01 03:35:00+00:00,49273591
3189,15792306,חברת החשמל/דרך מנחם בגין,תל אביב יפו,34.777575,32.061845,2023-08-01 03:51:40+00:00,2542,2023-08-01 03:45:00+00:00,49248198
3190,15784365,מרכז חורב/חורב,חיפה,34.986637,32.784166,2023-08-01 03:51:43+00:00,11289,2023-08-01 03:10:00+00:00,49289654
3191,15803428,ת.רק''ל מחרוזת/שד' ירושלים,תל אביב יפו,34.75122,32.032344,2023-08-01 03:51:43+00:00,2328,2023-08-01 03:20:00+00:00,49282012
3192,15783979,בר יהודה/גשר גדוד 21,חיפה,35.021788,32.795426,2023-08-01 03:51:46+00:00,4134,2023-08-01 03:12:00+00:00,49277317
3193,15811196,ת. מרכזית חדרה,חדרה,34.914144,32.435313,2023-08-01 03:51:48+00:00,19734,2023-08-01 02:25:00+00:00,49321495
